,City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
14285,Beijing,2008.0,Fencing,Fencing,épée team,"ROTA, Alfredo",Men,ITA,Italy,M,Bronze
14286,Beijing,2008.0,Fencing,Fencing,sabre team,"MONTANO, Aldo",Men,ITA,Italy,M,Bronze
14287,Beijing,2008.0,Fencing,Fencing,sabre team,"HUANG, Haiyang",Women,CHN,China,W,Silver
14288,Beijing,2008.0,Fencing,Fencing,épée team,"CAROZZO, Stefano",Men,ITA,Italy,M,Bronze
14289,Beijing,2008.0,Fencing,Fencing,sabre team,"PASTORE, Giampiero",Men,ITA,Italy,M,Bronze
14290,Beijing,2008.0,Fencing,Fencing,épée team,"JEANNET, Fabrice",Men,FRA,France,M,Gold
14291,Beijing,2008.0,Fencing,Fencing,sabre individual,"JACOBSON, Sada",Women,USA,United States,W,Silver
14292,Beijing,2008.0,Fencing,Fencing,sabre team,"PILLET, Julien",Men,FRA,France,M,Gold
14293,Beijing,2008.0,Fencing,Fencing,foil team,"CHANAEVA, Aida",Women,RUS,Russia,W,Gold
14294,Beijing,2008.0,Fencing,Fencing,foil team,"CROSS, Emily",Women,USA,United States,W,Silver
14295,Beijing,2008.0,Fencing,Fencing,épée individual,"ABAJO, Jose Luis",Men,ESP,Spain,M,Bronze
14296,Beijing,2008.0,Football,Football,football,"ROMERO, Sergio",Men,ARG,Argentina,M,Gold
14297,Beijing,2008.0,Football,Football,football,"OKOYINO DA MBABI, Celia",Women,GER,Germany,W,Bronze
14298,Beijing,2008.0,Football,Football,football,HERNANES,Men,BRA,Brazil,M,Bronze
14299,Beijing,2008.0,Football,Football,football,"COX, Stephanie",Women,USA,United States,W,Gold
14300,Beijing,2008.0,Football,Football,football,"RODRIGUEZ, Amy",Women,USA,United States,W,Gold
14301,Beijing,2008.0,Football,Football,football,"JAMES, Monday",Men,NGR,Nigeria,M,Silver
14302,Beijing,2008.0,Football,Football,football,CRISTIANE,Women,BRA,Brazil,W,Silver
14303,Beijing,2008.0,Football,Football,football,"LAVEZZI, Ezequiel",Men,ARG,Argentina,M,Gold
14304,Beijing,2008.0,Football,Football,football,"KAI, Natasha",Women,USA,United States,W,Gold
14305,Beijing,2008.0,Football,Football,football,"RIQUELME, Juan",Men,ARG,Argentina,M,Gold
14306,Beijing,2008.0,Football,Football,football,DIEGO ALVES,Men,BRA,Brazil,M,Bronze
14307,Beijing,2008.0,Football,Football,football,"LINGOR, Renate",Women,GER,Germany,W,Bronze
14308,Beijing,2008.0,Football,Football,football,RENATA COSTA,Women,BRA,Brazil,W,Silver
14309,Beijing,2008.0,Football,Football,football,"KAITA, Sani",Men,NGR,Nigeria,M,Silver
14310,Beijing,2008.0,Football,Football,football,DIEGO,Men,BRA,Brazil,M,Bronze
14311,Beijing,2008.0,Football,Football,football,"SOSA, Jose",Men,ARG,Argentina,M,Gold
14312,Beijing,2008.0,Football,Football,football,"RAMPONE, Christie",Women,USA,United States,W,Gold
14313,Beijing,2008.0,Football,Football,football,JO,Men,BRA,Brazil,M,Bronze
14314,Beijing,2008.0,Football,Football,football,TANIA,Women,BRA,Brazil,W,Silver
14315,Beijing,2008.0,Football,Football,football,MARCELO,Men,BRA,Brazil,M,Bronze
14316,Beijing,2008.0,Football,Football,football,"BARTUSIAK, Saskia",Women,GER,Germany,W,Bronze
14317,Beijing,2008.0,Football,Football,football,"DI MARIA, Angel",Men,ARG,Argentina,M,Gold
14318,Beijing,2008.0,Football,Football,football,"HINGST, Ariane",Women,GER,Germany,W,Bronze
14319,Beijing,2008.0,Football,Football,football,"OGBUKE OBASI, Chinedu",Men,NGR,Nigeria,M,Silver
14320,Beijing,2008.0,Football,Football,football,ILSINHO,Men,BRA,Brazil,M,Bronze
14321,Beijing,2008.0,Football,Football,football,"AMBROSE, Efe",Men,NGR,Nigeria,M,Silver
14322,Beijing,2008.0,Football,Football,football,"SMISEK, Sandra",Women,GER,Germany,W,Bronze
14323,Beijing,2008.0,Football,Football,football,"NAVARRO, Nicolas",Men,ARG,Argentina,M,Gold
14324,Beijing,2008.0,Football,Football,football,"BUEHLER, Rachel",Women,USA,United States,W,Gold
14325,Beijing,2008.0,Football,Football,football,"ADEFEMI, Olubayo",Men,NGR,Nigeria,M,Silver
14326,Beijing,2008.0,Football,Football,football,RENAN,Men,BRA,Brazil,M,Bronze
14327,Beijing,2008.0,Football,Football,football,"GAGO, Fernando",Men,ARG,Argentina,M,Gold
14328,Beijing,2008.0,Football,Football,football,"EKPO, Emmanuel",Men,NGR,Nigeria,M,Silver
14329,Beijing,2008.0,Football,Football,football,"MASCHERANO, Javier",Men,ARG,Argentina,M,Gold
14330,Beijing,2008.0,Football,Football,football,ESTER,Women,BRA,Brazil,W,Silver
14331,Beijing,2008.0,Football,Football,football,"MONZON, Luciano",Men,ARG,Argentina,M,Gold
14332,Beijing,2008.0,Football,Football,football,"KRAHN, Annike",Women,GER,Germany,W,Bronze
14333,Beijing,2008.0,Football,Football,football,"MITTS, Heather",Women,USA,United States,W,Gold
14334,Beijing,2008.0,Football,Football,football,"ACOSTA, Lautaro",Men,ARG,Argentina,M,Gold
14335,Beijing,2008.0,Football,Football,football,"APAM, Onyekachi",Men,NGR,Nigeria,M,Silver
14336,Beijing,2008.0,Football,Football,football,"CHENEY, Lauren",Women,USA,United States,W,Gold
14337,Beijing,2008.0,Football,Football,football,ALEX SILVA,Men,BRA,Brazil,M,Bronze
14338,Beijing,2008.0,Football,Football,football,RAFINHA,Men,BRA,Brazil,M,Bronze
14339,Beijing,2008.0,Football,Football,football,"MITTAG, Anja",Women,GER,Germany,W,Bronze
14340,Beijing,2008.0,Football,Football,football,SIMONE,Women,BRA,Brazil,W,Silver
14341,Beijing,2008.0,Football,Football,football,"BEHRINGER, Melanie",Women,GER,Germany,W,Bronze
14342,Beijing,2008.0,Football,Football,football,"WAGNER, Aly",Women,USA,United States,W,Gold
14343,Beijing,2008.0,Football,Football,football,BRENO,Men,BRA,Brazil,M,Bronze
14344,Beijing,2008.0,Football,Football,football,"PRINZ, Birgit",Women,GER,Germany,W,Bronze
14345,Beijing,2008.0,Football,Football,football,"HUCLES, Angela",Women,USA,United States,W,Gold
14346,Beijing,2008.0,Football,Football,football,"STEGEMANN, Kerstin",Women,GER,Germany,W,Bronze
14347,Beijing,2008.0,Football,Football,football,FORMIGA,Women,BRA,Brazil,W,Silver
14348,Beijing,2008.0,Football,Football,football,"POHLERS, Conny",Women,GER,Germany,W,Bronze
14349,Beijing,2008.0,Football,Football,football,PRETINHA,Women,BRA,Brazil,W,Silver
14350,Beijing,2008.0,Football,Football,football,"ANICHEBE, Victor",Men,NGR,Nigeria,M,Silver
14351,Beijing,2008.0,Football,Football,football,ANDREIA,Women,BRA,Brazil,W,Silver
14352,Beijing,2008.0,Football,Football,football,"MESSI, Lionel",Men,ARG,Argentina,M,Gold
14353,Beijing,2008.0,Football,Football,football,THIAGO SILVA,Men,BRA,Brazil,M,Bronze
14354,Beijing,2008.0,Football,Football,football,"OLUFEMI, Oladapo",Men,NGR,Nigeria,M,Silver
14355,Beijing,2008.0,Football,Football,football,ERIKA,Women,BRA,Brazil,W,Silver
14356,Beijing,2008.0,Football,Football,football,BARBARA,Women,BRA,Brazil,W,Silver
14357,Beijing,2008.0,Football,Football,football,MAYCON,Women,BRA,Brazil,W,Silver
14358,Beijing,2008.0,Football,Football,football,ANDREIA ROSA,Women,BRA,Brazil,W,Silver
14359,Beijing,2008.0,Football,Football,football,MAURINE,Women,BRA,Brazil,W,Silver
14360,Beijing,2008.0,Football,Football,football,"EZENWA, Ikechukwu",Men,NGR,Nigeria,M,Silver
14361,Beijing,2008.0,Football,Football,football,"ODEMWINGIE, Peter",Men,NGR,Nigeria,M,Silver
14362,Beijing,2008.0,Football,Football,football,"PAREJA, Nicolas",Men,ARG,Argentina,M,Gold
14363,Beijing,2008.0,Football,Football,football,"AJILORE, Ebenezer",Men,NGR,Nigeria,M,Silver
14364,Beijing,2008.0,Football,Football,football,"BOXX, Shannon",Women,USA,United States,W,Gold
14365,Beijing,2008.0,Football,Football,football,"O REILLY, Heather",Women,USA,United States,W,Gold
14366,Beijing,2008.0,Football,Football,football,"ZABALETA, Pablo",Men,ARG,Argentina,M,Gold
14367,Beijing,2008.0,Football,Football,football,"HOLL, Ursula",Women,GER,Germany,W,Bronze
14368,Beijing,2008.0,Football,Football,football,"MARKGRAF, Kate",Women,USA,United States,W,Gold
14369,Beijing,2008.0,Football,Football,football,"PETER, Babett",Women,GER,Germany,W,Bronze
14370,Beijing,2008.0,Football,Football,football,FABIANA,Women,BRA,Brazil,W,Silver
14371,Beijing,2008.0,Football,Football,football,"BARNHART, Nicole",Women,USA,United States,W,Gold
14372,Beijing,2008.0,Football,Football,football,"VANZEKIN, Ambruse",Men,NGR,Nigeria,M,Silver
14373,Beijing,2008.0,Football,Football,football,"ADELEYE, Dele",Men,NGR,Nigeria,M,Silver
14374,Beijing,2008.0,Football,Football,football,"HEATH, Tobin",Women,USA,United States,W,Gold
14375,Beijing,2008.0,Football,Football,football,"LAUDEHR, Simone",Women,GER,Germany,W,Bronze
14376,Beijing,2008.0,Football,Football,football,"ANGERER, Nadine",Women,GER,Germany,W,Bronze
14377,Beijing,2008.0,Football,Football,football,"SOLO, Hope",Women,USA,United States,W,Gold
14378,Beijing,2008.0,Football,Football,football,"ISAAC, Promise",Men,NGR,Nigeria,M,Silver
14379,Beijing,2008.0,Football,Football,football,"GAREFREKES, Kerstin",Women,GER,Germany,W,Bronze
14380,Beijing,2008.0,Football,Football,football,MARTA,Women,BRA,Brazil,W,Silver
14381,Beijing,2008.0,Football,Football,football,DANIELA,Women,BRA,Brazil,W,Silver
14382,Beijing,2008.0,Football,Football,football,"OKORONKWO, Solomon",Men,NGR,Nigeria,M,Silver
14383,Beijing,2008.0,Football,Football,football,RONALDINHO,Men,BRA,Brazil,M,Bronze
14384,Beijing,2008.0,Football,Football,football,"GARAY, Ezequiel",Men,ARG,Argentina,M,Gold
14385,Beijing,2008.0,Football,Football,football,ANDERSON,Men,BRA,Brazil,M,Bronze
14386,Beijing,2008.0,Football,Football,football,LUCAS,Men,BRA,Brazil,M,Bronze
14387,Beijing,2008.0,Football,Football,football,"BANEGA, Ever",Men,ARG,Argentina,M,Gold
14388,Beijing,2008.0,Football,Football,football,"BRESONIK, Linda",Women,GER,Germany,W,Bronze
14389,Beijing,2008.0,Football,Football,football,THIAGO NEVES,Men,BRA,Brazil,M,Bronze
14390,Beijing,2008.0,Football,Football,football,"BUONANOTTE , Diego",Men,ARG,Argentina,M,Gold
14391,Beijing,2008.0,Football,Football,football,RAMIRES,Men,BRA,Brazil,M,Bronze
14392,Beijing,2008.0,Football,Football,football,ALEXANDRE PATO,Men,BRA,Brazil,M,Bronze
14393,Beijing,2008.0,Football,Football,football,"TARPLEY, Lindsay",Women,USA,United States,W,Gold
14394,Beijing,2008.0,Football,Football,football,"AGUERO, Sergio",Men,ARG,Argentina,M,Gold
14395,Beijing,2008.0,Football,Football,football,"OKONKWO, Chibuzor",Men,NGR,Nigeria,M,Silver
14396,Beijing,2008.0,Football,Football,football,RAFAEL SOBIS,Men,BRA,Brazil,M,Bronze
14397,Beijing,2008.0,Football,Football,football,FRANCIELLE,Women,BRA,Brazil,W,Silver
14398,Beijing,2008.0,Football,Football,football,"OBINNA, Victor",Men,NGR,Nigeria,M,Silver
14399,Beijing,2008.0,Football,Football,football,"FAZIO, Federico",Men,ARG,Argentina,M,Gold
14400,Beijing,2008.0,Football,Football,football,ROSANA,Women,BRA,Brazil,W,Silver
14401,Beijing,2008.0,Football,Football,football,"BAJRAMAJ, Fatmire",Women,GER,Germany,W,Bronze
14402,Beijing,2008.0,Football,Football,football,"LLOYD, Carli",Women,USA,United States,W,Gold
14403,Beijing,2008.0,Football,Football,football,"CHALUPNY, Lori",Women,USA,United States,W,Gold
14404,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"HORTON, Jonathan",Men,USA,United States,M,Bronze
14405,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"JOHNSON, Shawn",Women,USA,United States,W,Silver
14406,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"UCHIMURA, Kohei",Men,JPN,Japan,M,Silver
14407,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"LIUKIN, Nastia",Women,USA,United States,W,Silver
14408,Beijing,2008.0,Gymnastics,Artistic G.,vault,"BOUHAIL, Thomas",Men,FRA,France,M,Silver
14409,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"PESZEK, Samantha",Women,USA,United States,W,Silver
14410,Beijing,2008.0,Gymnastics,Artistic G.,balance beam,"CHENG, Fei",Women,CHN,China,W,Bronze
14411,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"KASHIMA, Takehiro",Men,JPN,Japan,M,Silver
14412,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"TOMITA, Hiroyuki",Men,JPN,Japan,M,Silver
14413,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"CHENG, Fei",Women,CHN,China,W,Gold
14414,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"JIANG, Yuyuan",Women,CHN,China,W,Gold
14415,Beijing,2008.0,Gymnastics,Artistic G.,horizontal bar,"ZOU, Kai",Men,CHN,China,M,Gold
14416,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"DENG, Linlin",Women,CHN,China,W,Gold
14417,Beijing,2008.0,Gymnastics,Artistic G.,floor exercises,"LIUKIN, Nastia",Women,USA,United States,W,Bronze
14418,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"YANG, Yilin",Women,CHN,China,W,Gold
14419,Beijing,2008.0,Gymnastics,Artistic G.,individual all-round,"JOHNSON, Shawn",Women,USA,United States,W,Silver
14420,Beijing,2008.0,Gymnastics,Artistic G.,parallel bars,"YOO, Wonchul",Men,KOR,"Korea, South",M,Silver
14421,Beijing,2008.0,Gymnastics,Artistic G.,balance beam,"LIUKIN, Nastia",Women,USA,United States,W,Silver
14422,Beijing,2008.0,Gymnastics,Artistic G.,individual all-round,"YANG, Wei",Men,CHN,China,M,Gold
14423,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"SACRAMONE, Alicia",Women,USA,United States,W,Silver
14424,Beijing,2008.0,Gymnastics,Artistic G.,rings,"VOROBIOV, Oleksandr",Men,UKR,Ukraine,M,Bronze
14425,Beijing,2008.0,Gymnastics,Artistic G.,horizontal bar,"HORTON, Jonathan",Men,USA,United States,M,Silver
14426,Beijing,2008.0,Gymnastics,Artistic G.,balance beam,"JOHNSON, Shawn",Women,USA,United States,W,Gold
14427,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"YANG, Wei",Men,CHN,China,M,Gold
14428,Beijing,2008.0,Gymnastics,Artistic G.,parallel bars,"LI, Xiaopeng",Men,CHN,China,M,Gold
14429,Beijing,2008.0,Gymnastics,Artistic G.,uneven bars,"LIUKIN, Nastia",Women,USA,United States,W,Silver
14430,Beijing,2008.0,Gymnastics,Artistic G.,vault,"CHENG, Fei",Women,CHN,China,W,Bronze
14431,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"LI, Shanshan",Women,CHN,China,W,Gold
14432,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"ARTEMEV, Alexander",Men,USA,United States,M,Bronze
14433,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"OKIGUCHI, Makoto",Men,JPN,Japan,M,Silver
14434,Beijing,2008.0,Gymnastics,Artistic G.,parallel bars,"FOKIN, Anton",Men,UZB,Uzbekistan,M,Bronze
14435,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"SLOAN, Bridget",Women,USA,United States,W,Silver
14436,Beijing,2008.0,Gymnastics,Artistic G.,floor exercises,"ZOU, Kai",Men,CHN,China,M,Gold
14437,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"DRAGOI, Gabriela",Women,ROU,Romania,W,Bronze
14438,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"HAGERTY, Joey",Men,USA,United States,M,Bronze
14439,Beijing,2008.0,Gymnastics,Artistic G.,floor exercises,"DEFERR, Gervasio",Men,ESP,Spain,M,Silver
14440,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"TAN, Kai Wen",Men,USA,United States,M,Bronze
14441,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"CHEN, Yibing",Men,CHN,China,M,Gold
14442,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"HE, Kexin",Women,CHN,China,W,Gold
14443,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"NISTOR, Steliana",Women,ROU,Romania,W,Bronze
14444,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"XIAO, Qin",Men,CHN,China,M,Gold
14445,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"IZBASA, Sandra",Women,ROU,Romania,W,Bronze
14446,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"ZOU, Kai",Men,CHN,China,M,Gold
14447,Beijing,2008.0,Gymnastics,Artistic G.,individual all-round,"UCHIMURA, Kohei",Men,JPN,Japan,M,Silver
14448,Beijing,2008.0,Gymnastics,Artistic G.,pommel horse,"UDE, Filip",Men,CRO,Croatia,M,Silver
14449,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"TAMIRJAN, Anamaria",Women,ROU,Romania,W,Bronze
14450,Beijing,2008.0,Gymnastics,Artistic G.,vault,"CHUSOVITINA, Oxana.",Women,GER,Germany,W,Silver
14451,Beijing,2008.0,Gymnastics,Artistic G.,pommel horse,"SMITH, Louis",Men,GBR,United Kingdom,M,Bronze
14452,Beijing,2008.0,Gymnastics,Artistic G.,floor exercises,"JOHNSON, Shawn",Women,USA,United States,W,Silver
14453,Beijing,2008.0,Gymnastics,Artistic G.,vault,"BLANIK, Leszek",Men,POL,Poland,M,Gold
14454,Beijing,2008.0,Gymnastics,Artistic G.,pommel horse,"XIAO, Qin",Men,CHN,China,M,Gold
14455,Beijing,2008.0,Gymnastics,Artistic G.,floor exercises,"IZBASA, Sandra",Women,ROU,Romania,W,Gold
14456,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"GRIGORE, Andreea",Women,ROU,Romania,W,Bronze
14457,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"SPRING, Justin",Men,USA,United States,M,Bronze
14458,Beijing,2008.0,Gymnastics,Artistic G.,uneven bars,"HE, Kexin",Women,CHN,China,W,Gold
14459,Beijing,2008.0,Gymnastics,Artistic G.,individual all-round,"LIUKIN, Nastia",Women,USA,United States,W,Gold
14460,Beijing,2008.0,Gymnastics,Artistic G.,vault,"GOLOTSUTSKOV, Anton",Men,RUS,Russia,M,Bronze
14461,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"ACATRINEI, Andreea",Women,ROU,Romania,W,Bronze
14462,Beijing,2008.0,Gymnastics,Artistic G.,uneven bars,"YANG, Yilin",Women,CHN,China,W,Bronze
14463,Beijing,2008.0,Gymnastics,Artistic G.,vault,"HONG, Un Jong",Women,PRK,"Korea, North",W,Gold
14464,Beijing,2008.0,Gymnastics,Artistic G.,rings,"YANG, Wei",Men,CHN,China,M,Silver
14465,Beijing,2008.0,Gymnastics,Artistic G.,individual all-round,"YANG, Yilin",Women,CHN,China,W,Bronze
14466,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"LI, Xiaopeng",Men,CHN,China,M,Gold
14467,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"BHAVSAR, Raj",Men,USA,United States,M,Bronze
14468,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"HUANG, Xu",Men,CHN,China,M,Gold
14469,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"MEMMEL, Chellsie",Women,USA,United States,W,Silver
14470,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"SAKAMOTO, Koki",Men,JPN,Japan,M,Silver
14471,Beijing,2008.0,Gymnastics,Artistic G.,team competition,"NAKASE, Takuya",Men,JPN,Japan,M,Silver
14472,Beijing,2008.0,Gymnastics,Artistic G.,horizontal bar,"HAMBUECHEN, Fabian",Men,GER,Germany,M,Bronze
14473,Beijing,2008.0,Gymnastics,Artistic G.,floor exercises,"GOLOTSUTSKOV, Anton",Men,RUS,Russia,M,Bronze
14474,Beijing,2008.0,Gymnastics,Artistic G.,rings,"CHEN, Yibing",Men,CHN,China,M,Gold
14475,Beijing,2008.0,Gymnastics,Artistic G.,individual all-round,"CARANOBE, Benoit",Men,FRA,France,M,Bronze
14476,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"ZUEVA, Natalia",Women,RUS,Russia,W,Gold
14477,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"IVANKOVA, Anastasia",Women,BLR,Belarus,W,Bronze
14478,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"TUMILOVICH, Alina",Women,BLR,Belarus,W,Bronze
14479,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"CHOU, Tao",Women,CHN,China,W,Silver
14480,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"SUN, Dan",Women,CHN,China,W,Silver
14481,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"SANKOVICH, Ksenia",Women,BLR,Belarus,W,Bronze
14482,Beijing,2008.0,Gymnastics,Rhythmic G.,individual all-round,"BESSONOVA, Anna",Women,UKR,Ukraine,W,Bronze
14483,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"POSEVINA, Elena",Women,RUS,Russia,W,Gold
14484,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"ALIYCHUK, Margarita",Women,RUS,Russia,W,Gold
14485,Beijing,2008.0,Gymnastics,Rhythmic G.,individual all-round,"ZHUKOVA, Inna",Women,BLR,Belarus,W,Silver
14486,Beijing,2008.0,Gymnastics,Rhythmic G.,individual all-round,"KANAEVA, Evgeniya",Women,RUS,Russia,W,Gold
14487,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"CAI, Tongtong",Women,CHN,China,W,Silver
14488,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"SUI, Jianshuang",Women,CHN,China,W,Silver
14489,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"ZHANG, Shuo",Women,CHN,China,W,Silver
14490,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"LU, Yuanyang",Women,CHN,China,W,Silver
14491,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"GORBUNOVA, Tatiana",Women,RUS,Russia,W,Gold
14492,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"MARTINOVICH, Glafira",Women,BLR,Belarus,W,Bronze
14493,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"GAVRILENKO, Anna",Women,RUS,Russia,W,Gold
14494,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"LUNINA, Zinaida",Women,BLR,Belarus,W,Bronze
14495,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"BABUSHKINA, Olesya",Women,BLR,Belarus,W,Bronze
14496,Beijing,2008.0,Gymnastics,Rhythmic G.,group competition,"SHKURIKHINA, Daria",Women,RUS,Russia,W,Gold
14497,Beijing,2008.0,Gymnastics,Trampoline,individual,"DONG, Dong",Men,CHN,China,M,Bronze
14498,Beijing,2008.0,Gymnastics,Trampoline,individual,"COCKBURN, Karen",Women,CAN,Canada,W,Silver
14499,Beijing,2008.0,Gymnastics,Trampoline,individual,"KHILKO, Ekaterina",Women,UZB,Uzbekistan,W,Bronze
14500,Beijing,2008.0,Gymnastics,Trampoline,individual,"BURNETT, Jason",Men,CAN,Canada,M,Silver
14501,Beijing,2008.0,Gymnastics,Trampoline,individual,"HE, Wenna",Women,CHN,China,W,Gold
14502,Beijing,2008.0,Gymnastics,Trampoline,individual,"LU, Chunlong",Men,CHN,China,M,Gold
14503,Beijing,2008.0,Handball,Handball,handball,"GIRAULT, Olivier",Men,FRA,France,M,Gold
14504,Beijing,2008.0,Handball,Handball,handball,"MARENNIKOVA, Ekaterina",Women,RUS,Russia,W,Silver
14505,Beijing,2008.0,Handball,Handball,handball,"ENTRERRIOS, Raul",Men,ESP,Spain,M,Bronze
14506,Beijing,2008.0,Handball,Handball,handball,"SIDOROVA, Maria",Women,RUS,Russia,W,Silver
14507,Beijing,2008.0,Handball,Handball,handball,"MOON, Pilhee",Women,KOR,"Korea, South",W,Bronze
14508,Beijing,2008.0,Handball,Handball,handball,"TOMAS, Victor",Men,ESP,Spain,M,Bronze
14509,Beijing,2008.0,Handball,Handball,handball,"ROMERO, Iker",Men,ESP,Spain,M,Bronze
14510,Beijing,2008.0,Handball,Handball,handball,"OMEYER, Thierry",Men,FRA,France,M,Gold
14511,Beijing,2008.0,Handball,Handball,handball,"ATLASON, Arnor",Men,ISL,Iceland,M,Silver
14512,Beijing,2008.0,Handball,Handball,handball,"ABALO, Luc",Men,FRA,France,M,Gold
14513,Beijing,2008.0,Handball,Handball,handball,"HONG, Jeong-Ho",Women,KOR,"Korea, South",W,Bronze
14514,Beijing,2008.0,Handball,Handball,handball,"POSTNOVA, Liudmila",Women,RUS,Russia,W,Silver
14515,Beijing,2008.0,Handball,Handball,handball,"KIM, Namsun",Women,KOR,"Korea, South",W,Bronze
14516,Beijing,2008.0,Handball,Handball,handball,"STEFANSSON, Olafur",Men,ISL,Iceland,M,Silver
14517,Beijing,2008.0,Handball,Handball,handball,"ROCAS, Albert",Men,ESP,Spain,M,Bronze
14518,Beijing,2008.0,Handball,Handball,handball,"GUDMUNDSSON, Hreidar Levy",Men,ISL,Iceland,M,Silver
14519,Beijing,2008.0,Handball,Handball,handball,"SIGURDSSON, Sigfus",Men,ISL,Iceland,M,Silver
14520,Beijing,2008.0,Handball,Handball,handball,"NARCISSE, Daniel",Men,FRA,France,M,Gold
14521,Beijing,2008.0,Handball,Handball,handball,"PARK, Chunghee",Women,KOR,"Korea, South",W,Bronze
14522,Beijing,2008.0,Handball,Handball,handball,"BREIVANG, Karoline Dyhre",Women,NOR,Norway,W,Gold
14523,Beijing,2008.0,Handball,Handball,handball,"ASGEIRSSON, Sturla",Men,ISL,Iceland,M,Silver
